CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,DistrictID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1246,110053033202601246,202601246,2026-02-13 10:00:00,9045,3033,1005,1,2,104,1007,2,4008,2026-02-13 02:00:00,2026-02-13 08:00:00,2026-02-13 10:00:00,12.842933,77.669231,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1247,110043027202501247,202501247,2025-08-12 08:00:00,9214,3027,1004,1,1,102,1003,3,4004,2025-08-10 11:00:00,2025-08-10 19:00:00,2025-08-12 08:00:00,13.005068,77.658089,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1248,110053034202501248,202501248,2025-08-09 21:00:00,9080,3034,1005,1,1,102,1003,3,4008,2025-08-08 05:00:00,2025-08-08 08:00:00,2025-08-09 21:00:00,12.867539,77.50045,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1249,110053035202501249,202501249,2025-07-12 15:00:00,9146,3035,1005,1,2,103,1005,3,4007,2025-07-11 21:00:00,2025-07-12 02:00:00,2025-07-12 15:00:00,12.969985,77.611678,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1250,110033024202501250,202501250,2025-08-17 04:00:00,9356,3024,1003,1,1,103,1005,1,4004,2025-08-15 14:00:00,2025-08-16 01:00:00,2025-08-17 04:00:00,12.931226,77.583189,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1251,110013006202501251,202501251,2025-06-28 22:00:00,9349,3006,1001,1,1,103,1005,3,4008,2025-06-27 10:00:00,2025-06-27 17:00:00,2025-06-28 22:00:00,12.941413,77.489307,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1252,110043025202501252,202501252,2025-03-16 03:00:00,9005,3025,1004,1,2,103,1005,2,4004,2025-03-14 05:00:00,2025-03-14 13:00:00,2025-03-16 03:00:00,12.822807,77.668801,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1253,110043027202501253,202501253,2025-10-28 05:00:00,9373,3027,1004,1,1,104,1007,1,4004,2025-10-28 03:00:00,2025-10-28 13:00:00,2025-10-28 05:00:00,13.070051,77.474885,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1254,110013007202501254,202501254,2025-06-15 07:00:00,9177,3007,1001,1,2,104,1007,1,4002,2025-06-15 02:00:00,2025-06-15 08:00:00,2025-06-15 07:00:00,12.9659,77.656058,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1255,110043030202601255,202601255,2026-02-13 01:00:00,9114,3030,1004,1,2,104,1007,3,4014,2026-02-11 02:00:00,2026-02-11 12:00:00,2026-02-13 01:00:00,13.066504,77.507909,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1256,110023010202501256,202501256,2025-05-29 07:00:00,9041,3010,1002,1,2,103,1006,1,4006,2025-05-29 02:00:00,2025-05-29 11:00:00,2025-05-29 07:00:00,12.920585,77.732758,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1257,110023014202501257,202501257,2025-09-04 22:00:00,9353,3014,1002,1,2,101,1002,3,4013,2025-09-04 02:00:00,2025-09-04 10:00:00,2025-09-04 22:00:00,12.859995,77.542327,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1258,110023013202601258,202601258,2026-02-06 07:00:00,9177,3013,1002,1,2,104,1007,1,4015,2026-02-05 07:00:00,2026-02-05 09:00:00,2026-02-06 07:00:00,13.025212,77.57594,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1259,110033023202501259,202501259,2025-10-14 01:00:00,9157,3023,1003,1,1,102,1004,3,4011,2025-10-12 02:00:00,2025-10-12 10:00:00,2025-10-14 01:00:00,13.101903,77.658556,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1260,110043026202501260,202501260,2025-02-21 04:00:00,9265,3026,1004,1,2,102,1003,3,4014,2025-02-19 22:00:00,2025-02-20 00:00:00,2025-02-21 04:00:00,12.98052,77.737387,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1261,110023012202501261,202501261,2025-10-05 09:00:00,9076,3012,1002,1,1,104,1007,3,4010,2025-10-05 01:00:00,2025-10-05 08:00:00,2025-10-05 09:00:00,12.950956,77.728677,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1262,110013003202501262,202501262,2025-06-20 18:00:00,9186,3003,1001,1,1,103,1005,3,4006,2025-06-20 16:00:00,2025-06-20 18:00:00,2025-06-20 18:00:00,12.925428,77.642742,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1263,110033020202501263,202501263,2025-01-21 04:00:00,9207,3020,1003,1,2,104,1007,1,4012,2025-01-19 17:00:00,2025-01-19 21:00:00,2025-01-21 04:00:00,12.987238,77.616101,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1264,110053039202501264,202501264,2025-07-09 15:00:00,9309,3039,1005,1,2,104,1007,2,4004,2025-07-09 12:00:00,2025-07-09 14:00:00,2025-07-09 15:00:00,12.990283,77.6886,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1265,110053033202501265,202501265,2025-11-23 12:00:00,9212,3033,1005,1,2,104,1007,3,4003,2025-11-22 21:00:00,2025-11-23 02:00:00,2025-11-23 12:00:00,12.881106,77.493995,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1266,110013001202501266,202501266,2025-05-15 18:00:00,9056,3001,1001,1,2,101,1002,3,4011,2025-05-15 11:00:00,2025-05-15 19:00:00,2025-05-15 18:00:00,12.913722,77.602744,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1267,110013008202501267,202501267,2025-08-06 15:00:00,9230,3008,1001,1,2,103,1005,3,4006,2025-08-05 18:00:00,2025-08-05 23:00:00,2025-08-06 15:00:00,12.902575,77.656427,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1268,110053035202601268,202601268,2026-02-06 10:00:00,9043,3035,1005,1,1,101,1001,1,4009,2026-02-06 00:00:00,2026-02-06 10:00:00,2026-02-06 10:00:00,12.926908,77.676572,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1269,110013007202501269,202501269,2025-12-24 05:00:00,9116,3007,1001,1,1,103,1005,1,4003,2025-12-23 20:00:00,2025-12-24 00:00:00,2025-12-24 05:00:00,12.977137,77.617037,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1270,110053034202501270,202501270,2025-10-31 13:00:00,9374,3034,1005,1,1,104,1007,2,4014,2025-10-29 18:00:00,2025-10-30 03:00:00,2025-10-31 13:00:00,13.105921,77.487303,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1271,110033023202501271,202501271,2025-11-25 23:00:00,9231,3023,1003,1,2,103,1005,3,4012,2025-11-24 08:00:00,2025-11-24 09:00:00,2025-11-25 23:00:00,12.958411,77.611783,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1272,110043029202501272,202501272,2025-11-27 11:00:00,9158,3029,1004,1,2,104,1007,3,4014,2025-11-27 01:00:00,2025-11-27 12:00:00,2025-11-27 11:00:00,12.867313,77.591025,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1273,110033023202501273,202501273,2025-06-26 23:00:00,9154,3023,1003,1,1,102,1004,2,4012,2025-06-26 12:00:00,2025-06-26 14:00:00,2025-06-26 23:00:00,12.948514,77.704734,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1274,110053040202601274,202601274,2026-01-12 21:00:00,9367,3040,1005,1,2,104,1007,1,4012,2026-01-11 23:00:00,2026-01-12 09:00:00,2026-01-12 21:00:00,12.867991,77.693907,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1275,110013002202501275,202501275,2025-01-30 07:00:00,9004,3002,1001,1,2,101,1002,1,4010,2025-01-29 07:00:00,2025-01-29 17:00:00,2025-01-30 07:00:00,12.948612,77.451389,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1276,110023012202601276,202601276,2026-02-11 22:00:00,9042,3012,1002,1,2,104,1007,3,4007,2026-02-11 05:00:00,2026-02-11 09:00:00,2026-02-11 22:00:00,12.984084,77.540705,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1277,110043027202501277,202501277,2025-08-08 13:00:00,9331,3027,1004,1,2,104,1007,2,4015,2025-08-07 00:00:00,2025-08-07 12:00:00,2025-08-08 13:00:00,13.115153,77.693348,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1278,110043030202601278,202601278,2026-02-27 13:00:00,9370,3030,1004,1,1,104,1007,3,4013,2026-02-25 21:00:00,2026-02-25 23:00:00,2026-02-27 13:00:00,12.951772,77.555594,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1279,110013003202501279,202501279,2025-08-16 21:00:00,9141,3003,1001,1,1,101,1001,2,4010,2025-08-15 09:00:00,2025-08-15 12:00:00,2025-08-16 21:00:00,12.869848,77.624951,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1280,110053037202501280,202501280,2025-03-11 17:00:00,9026,3037,1005,1,1,104,1007,1,4013,2025-03-10 16:00:00,2025-03-10 22:00:00,2025-03-11 17:00:00,12.939935,77.540291,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1281,110053033202601281,202601281,2026-02-10 13:00:00,9359,3033,1005,1,1,104,1007,2,4007,2026-02-10 10:00:00,2026-02-10 14:00:00,2026-02-10 13:00:00,13.068184,77.653975,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1282,110023014202501282,202501282,2025-07-15 06:00:00,9094,3014,1002,1,1,103,1005,1,4008,2025-07-14 12:00:00,2025-07-14 18:00:00,2025-07-15 06:00:00,13.03195,77.461128,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1283,110053033202501283,202501283,2025-02-19 08:00:00,9309,3033,1005,1,2,103,1006,3,4006,2025-02-17 20:00:00,2025-02-18 05:00:00,2025-02-19 08:00:00,13.101936,77.643854,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1284,110053036202501284,202501284,2025-12-19 21:00:00,9127,3036,1005,1,1,101,1002,2,4010,2025-12-18 13:00:00,2025-12-18 19:00:00,2025-12-19 21:00:00,12.839139,77.671231,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1285,110023014202501285,202501285,2025-09-08 14:00:00,9311,3014,1002,1,2,104,1007,2,4002,2025-09-07 06:00:00,2025-09-07 07:00:00,2025-09-08 14:00:00,13.026007,77.579314,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1286,110013008202501286,202501286,2025-05-10 10:00:00,9332,3008,1001,1,2,101,1002,1,4005,2025-05-10 06:00:00,2025-05-10 10:00:00,2025-05-10 10:00:00,12.952638,77.557075,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1287,110033023202601287,202601287,2026-03-19 03:00:00,9031,3023,1003,1,2,102,1004,2,4001,2026-03-18 19:00:00,2026-03-18 20:00:00,2026-03-19 03:00:00,12.822745,77.605605,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1288,110023011202501288,202501288,2025-03-07 00:00:00,9013,3011,1002,1,2,101,1002,2,4008,2025-03-06 09:00:00,2025-03-06 21:00:00,2025-03-07 00:00:00,13.084289,77.679209,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1289,110043026202601289,202601289,2026-03-28 09:00:00,9155,3026,1004,1,2,102,1004,1,4011,2026-03-26 15:00:00,2026-03-27 02:00:00,2026-03-28 09:00:00,13.095799,77.516519,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1290,110013005202501290,202501290,2025-01-01 06:00:00,9166,3005,1001,1,1,101,1002,2,4007,2024-12-30 17:00:00,2024-12-30 23:00:00,2025-01-01 06:00:00,12.902466,77.723197,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1291,110013007202501291,202501291,2025-11-27 07:00:00,9378,3007,1001,1,1,104,1007,1,4007,2025-11-25 18:00:00,2025-11-26 06:00:00,2025-11-27 07:00:00,13.063944,77.652793,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1292,110013005202501292,202501292,2025-10-02 11:00:00,9392,3005,1001,1,1,103,1006,3,4012,2025-10-01 19:00:00,2025-10-02 01:00:00,2025-10-02 11:00:00,12.889528,77.542573,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1293,110023010202501293,202501293,2025-05-14 19:00:00,9047,3010,1002,1,2,101,1002,1,4005,2025-05-13 03:00:00,2025-05-13 12:00:00,2025-05-14 19:00:00,12.951394,77.666266,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1294,110053034202501294,202501294,2025-08-11 11:00:00,9044,3034,1005,1,1,104,1007,1,4009,2025-08-11 08:00:00,2025-08-11 13:00:00,2025-08-11 11:00:00,13.029515,77.492655,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
1295,110043031202501295,202501295,2025-06-02 14:00:00,9330,3031,1004,1,2,102,1003,1,4011,2025-05-31 21:00:00,2025-06-01 04:00:00,2025-06-02 14:00:00,12.928874,77.741224,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1296,110053035202601296,202601296,2026-02-14 23:00:00,9254,3035,1005,1,1,101,1002,2,4005,2026-02-14 19:00:00,2026-02-15 04:00:00,2026-02-14 23:00:00,12.933868,77.597994,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1297,110043027202501297,202501297,2025-07-28 01:00:00,9031,3027,1004,1,2,101,1001,2,4004,2025-07-27 23:00:00,2025-07-28 04:00:00,2025-07-28 01:00:00,12.949926,77.489973,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1298,110033023202501298,202501298,2025-08-09 19:00:00,9164,3023,1003,1,1,101,1002,3,4008,2025-08-09 03:00:00,2025-08-09 09:00:00,2025-08-09 19:00:00,12.921995,77.538486,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1299,110053040202501299,202501299,2025-06-14 09:00:00,9208,3040,1005,1,1,101,1001,1,4004,2025-06-12 12:00:00,2025-06-12 13:00:00,2025-06-14 09:00:00,13.070666,77.598815,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
1300,110053038202601300,202601300,2026-01-26 21:00:00,9283,3038,1005,1,2,104,1007,3,4004,2026-01-25 10:00:00,2026-01-25 16:00:00,2026-01-26 21:00:00,12.976888,77.495597,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1301,110023010202501301,202501301,2025-02-25 04:00:00,9262,3010,1002,1,1,103,1006,1,4003,2025-02-24 23:00:00,2025-02-25 01:00:00,2025-02-25 04:00:00,12.871036,77.69635,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
1302,110033022202501302,202501302,2025-01-27 05:00:00,9014,3022,1003,1,2,101,1002,2,4005,2025-01-26 07:00:00,2025-01-26 15:00:00,2025-01-27 05:00:00,12.913115,77.558878,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1303,110013007202501303,202501303,2025-02-02 04:00:00,9154,3007,1001,1,1,104,1007,1,4005,2025-02-01 00:00:00,2025-02-01 05:00:00,2025-02-02 04:00:00,12.946234,77.49973,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
1304,110053034202601304,202601304,2026-02-15 19:00:00,9394,3034,1005,1,2,104,1007,3,4010,2026-02-15 01:00:00,2026-02-15 10:00:00,2026-02-15 19:00:00,12.871897,77.457893,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
1305,110043028202501305,202501305,2025-10-11 05:00:00,9326,3028,1004,1,1,104,1007,1,4012,2025-10-09 06:00:00,2025-10-09 16:00:00,2025-10-11 05:00:00,12.878665,77.461785,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
