CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2976,IPC,379,1,2
2977,IPC,302,1,1
2977,IPC,20,1,2
2978,IPC,20,1,1
2979,NDPS,302,1,1
2980,POCSO,392,1,1
2981,IT_ACT,20,1,1
2982,IPC,392,1,1
2983,IT_ACT,302,1,1
2984,POCSO,392,1,1
2984,IT_ACT,20,1,2
2985,IT_ACT,20,1,1
2985,IT_ACT,302,1,2
2985,IPC,392,1,3
2986,POCSO,379,1,1
2987,POCSO,392,1,1
2988,NDPS,392,1,1
2988,IPC,302,1,2
2989,IPC,20,1,1
2989,IT_ACT,302,1,2
2990,IT_ACT,392,1,1
2991,IPC,457,1,1
2991,IT_ACT,392,1,2
2992,IPC,302,1,1
2992,IPC,392,1,2
2993,POCSO,20,1,1
2993,POCSO,20,1,2
2993,IPC,392,1,3
2994,NDPS,379,1,1
2994,IPC,379,1,2
2994,IT_ACT,20,1,3
2995,IPC,302,1,1
2995,POCSO,302,1,2
2996,IT_ACT,392,1,1
2997,NDPS,457,1,1
2997,NDPS,457,1,2
2998,NDPS,457,1,1
2999,NDPS,302,1,1
2999,POCSO,66C,1,2
2999,NDPS,457,1,3
3000,IT_ACT,20,1,1
3000,IT_ACT,379,1,2
3001,NDPS,457,1,1
3002,IT_ACT,66D,1,1
3002,POCSO,392,1,2
3002,POCSO,302,1,3
3003,NDPS,302,1,1
3003,IPC,392,1,2
3003,POCSO,379,1,3
